,Date,Origin,Destination,Departure_Time,Arrival_Time,Duration,Class,Miles,Tax
1289,05/23,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Main,91000,49.6
1290,05/23,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Premium Economy,91000,49.6
1291,05/13,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Premium Economy,91500,49.6
1292,05/12,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Main,91500,49.6
1293,05/09,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 10",28h 58m,Premium Economy,91500,55.2
1294,05/13,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Premium Economy,92000,49.6
1295,05/31,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Main,92000,49.6
1296,05/16,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Main,92000,55.2
1297,05/23,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Premium Economy,92000,55.2
1298,05/07,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 8",28h 58m,Premium Economy,92000,49.6
1299,05/30,HND,EWR,6:15 PM," 3:25 PM +1 , Arrives on May 31",34h 10m,Premium Economy,92000,55.2
1300,05/07,HND,EWR,7:45 PM," 5:50 PM +1 , Arrives on May 8",35h 5m,Premium Economy,92000,55.2
1301,05/01,HND,EWR,7:45 PM," 5:40 AM +1 , Arrives on May 2",22h 55m,Main,92500,49.6
1302,05/27,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Main,93000,49.6
1303,05/05,HND,EWR,11:55 AM, 8:07 PM ,21h 12m,Main,93000,49.6
1304,05/16,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Main,93000,49.6
1305,05/07,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 8",22h 57m,Premium Economy,93000,49.6
1306,05/07,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 8",22h 57m,Premium Economy,93000,49.6
1307,05/23,HND,EWR,11:55 AM, 8:32 PM ,21h 37m,Premium Economy,93500,49.6
1308,05/14,HND,EWR,11:55 AM," 12:31 AM +1 , Arrives on May 15",25h 36m,Premium Economy,93500,49.6
1309,05/10,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 11",28h 58m,Premium Economy,93500,55.2
1310,05/30,HND,EWR,6:15 PM," 3:25 PM +1 , Arrives on May 31",34h 10m,Premium Economy,93500,49.6
1311,05/30,HND,EWR,6:15 PM," 6:31 PM +1 , Arrives on May 31",37h 16m,Premium Economy,93500,55.2
1312,05/23,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Premium Economy,94000,49.6
1313,05/07,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 8",28h 58m,Premium Economy,94000,49.6
1314,05/16,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 17",30h 47m,Premium Economy,94000,55.2
1315,05/01,HND,EWR,7:45 PM," 5:40 AM +1 , Arrives on May 2",22h 55m,Main,94500,49.6
1316,05/14,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Premium Economy,94500,49.6
1317,05/14,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Premium Economy,94500,55.2
1318,05/14,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Premium Economy,94500,55.2
1319,05/30,HND,EWR,6:15 PM," 3:25 PM +1 , Arrives on May 31",34h 10m,Premium Economy,94500,49.6
1320,05/27,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Main,95000,49.6
1321,05/27,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Main,95000,49.6
1322,05/27,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Main,95000,49.6
1323,05/19,HND,EWR,6:15 PM," 3:58 PM +1 , Arrives on May 20",34h 43m,Premium Economy,95000,49.6
1324,05/27,HND,EWR,11:55 AM, 6:31 PM ,19h 36m,Main,95500,49.6
1325,05/27,HND,EWR,11:55 AM, 8:32 PM ,21h 37m,Main,95500,49.6
1326,05/27,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Main,95500,55.2
1327,05/14,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Premium Economy,95500,49.6
1328,05/10,HND,EWR,7:45 PM," 9:32 AM +1 , Arrives on May 11",26h 47m,Premium Economy,96000,49.6
1329,05/19,HND,EWR,6:15 PM," 11:43 AM +1 , Arrives on May 20",30h 28m,Premium Economy,96000,49.6
1330,05/09,HND,EWR,7:45 PM," 6:31 PM +1 , Arrives on May 10",35h 46m,Premium Economy,96000,49.6
1331,05/23,HND,EWR,11:55 AM, 6:31 PM ,19h 36m,Premium Economy,96500,49.6
1332,05/14,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Premium Economy,96500,49.6
1333,05/14,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Premium Economy,96500,49.6
1334,05/31,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Main,96500,49.6
1335,05/01,HND,EWR,7:45 PM," 5:40 AM +1 , Arrives on May 2",22h 55m,Main,96500,55.2
1336,05/09,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 10",22h 57m,Premium Economy,96500,49.6
1337,05/29,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Premium Economy,96500,49.6
1338,05/10,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 11",28h 58m,Premium Economy,96500,49.6
1339,05/10,HND,EWR,7:45 PM," 6:31 PM +1 , Arrives on May 11",35h 46m,Premium Economy,96500,49.6
1340,05/09,HND,EWR,7:45 PM," 7:47 PM +1 , Arrives on May 10",37h 2m,Premium Economy,96500,49.6
1341,05/19,HND,EWR,6:15 PM, 11:47 PM ,18h 32m,Premium Economy,97000,49.6
1342,05/31,HND,EWR,6:15 PM, 11:47 PM ,18h 32m,Main,97000,49.6
1343,05/14,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 15",30h 47m,Premium Economy,97000,49.6
1344,05/14,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 15",30h 47m,Premium Economy,97000,49.6
1345,05/14,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 15",30h 47m,Premium Economy,97500,55.2
1346,05/14,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Premium Economy,98000,49.6
1347,05/10,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 11",28h 58m,Premium Economy,98000,49.6
1348,05/14,HND,EWR,11:55 AM, 8:32 PM ,21h 37m,Premium Economy,98500,49.6
1349,05/14,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Premium Economy,98500,49.6
1350,05/12,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Main,99000,49.6
1351,05/09,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 10",22h 57m,Premium Economy,99000,49.6
1352,05/14,HND,EWR,11:55 AM," 12:31 AM +1 , Arrives on May 15",25h 36m,Premium Economy,99000,49.6
1353,05/25,HND,EWR,6:15 PM," 3:58 PM +1 , Arrives on May 26",34h 43m,Main,99000,49.6
1354,05/25,HND,EWR,6:15 PM," 7:47 PM +1 , Arrives on May 26",38h 32m,Main,99000,49.6
1355,05/29,HND,EWR,11:55 AM, 6:31 PM ,19h 36m,Premium Economy,99500,49.6
1356,05/14,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Premium Economy,99500,55.2
1357,05/31,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Premium Economy,99500,49.6
1358,05/14,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 15",30h 47m,Premium Economy,99500,49.6
1359,05/14,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Premium Economy,100000,49.6
1360,05/14,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Premium Economy,100000,55.2
1361,05/10,HND,EWR,7:45 PM," 7:47 PM +1 , Arrives on May 11",37h 2m,Premium Economy,100000,49.6
1362,05/10,HND,EWR,7:45 PM," 7:47 PM +1 , Arrives on May 11",37h 2m,Premium Economy,100000,49.6
1363,05/10,HND,EWR,7:45 PM," 7:47 PM +1 , Arrives on May 11",37h 2m,Premium Economy,100000,55.2
1364,05/14,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Premium Economy,100500,49.6
1365,05/14,HND,EWR,11:55 AM, 10:09 PM ,23h 14m,Premium Economy,100500,49.6
1366,05/14,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Premium Economy,100500,49.6
1367,05/14,HND,EWR,11:55 AM, 6:31 PM ,19h 36m,Premium Economy,101000,49.6
1368,05/27,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Main,101000,55.2
1369,05/19,HND,EWR,6:15 PM," 9:32 AM +1 , Arrives on May 20",28h 17m,Premium Economy,101000,55.2
1370,05/10,HND,EWR,7:45 PM," 3:58 PM +1 , Arrives on May 11",33h 13m,Premium Economy,101500,55.2
1371,05/16,HND,EWR,11:55 AM, 10:09 PM ,23h 14m,Premium Economy,102000,49.6
1372,05/31,HND,EWR,11:55 AM," 11:43 AM +1 , Arrives on June 1",36h 48m,Premium Economy,102000,55.2
1373,05/09,HND,EWR,7:45 PM," 1:01 PM +1 , Arrives on May 10",30h 16m,Premium Economy,102500,49.6
1374,05/10,HND,EWR,7:45 PM," 1:02 PM +1 , Arrives on May 11",30h 17m,Premium Economy,102500,55.2
1375,05/10,HND,EWR,7:45 PM," 7:47 PM +1 , Arrives on May 11",37h 2m,Premium Economy,102500,49.6
1376,05/14,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Premium Economy,103000,55.2
1377,05/28,HND,EWR,7:45 PM," 6:31 PM +1 , Arrives on May 29",35h 46m,Premium Economy,103500,49.6
1378,05/19,HND,EWR,6:15 PM," 7:47 PM +1 , Arrives on May 20",38h 32m,Premium Economy,103500,49.6
1379,05/29,HND,EWR,11:55 AM, 8:32 PM ,21h 37m,Premium Economy,104000,49.6
1380,05/14,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Premium Economy,104000,49.6
1381,05/27,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Main,104000,49.6
1382,05/29,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Premium Economy,104000,55.2
1383,05/27,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Main,104000,49.6
1384,05/27,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Main,104000,55.2
1385,05/14,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Premium Economy,104000,49.6
1386,05/10,HND,EWR,7:45 PM," 3:58 PM +1 , Arrives on May 11",33h 13m,Premium Economy,104500,55.2
1387,05/19,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Main,105000,49.6
1388,05/19,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Main,105000,49.6
1389,05/27,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Main,105000,49.6
1390,05/01,HND,EWR,11:55 AM, 9:59 PM ,23h 4m,Main,105000,49.6
1391,05/09,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 10",22h 57m,Premium Economy,105500,49.6
1392,05/29,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Premium Economy,105500,49.6
1393,05/14,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Premium Economy,105500,49.6
1394,05/28,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 29",28h 58m,Premium Economy,105500,49.6
1395,05/31,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on June 1",30h 47m,Premium Economy,105500,55.2
1396,05/10,HND,EWR,7:45 PM," 3:58 PM +1 , Arrives on May 11",33h 13m,Premium Economy,105500,55.2
1397,05/16,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Premium Economy,106500,49.6
1398,05/11,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 12",22h 57m,Premium Economy,106500,49.6
1399,05/07,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Premium Economy,106500,49.6
1400,05/24,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Premium Economy,106500,49.6
1401,05/14,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Premium Economy,106500,49.6
1402,05/31,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Premium Economy,107000,49.6
1403,05/28,HND,EWR,7:45 PM," 6:31 PM +1 , Arrives on May 29",35h 46m,Premium Economy,107000,49.6
1404,05/20,HND,EWR,11:55 AM," 11:43 AM +1 , Arrives on May 21",36h 48m,Premium Economy,107000,55.2
1405,05/29,HND,EWR,11:55 AM," 11:45 AM +1 , Arrives on May 30",36h 50m,Premium Economy,107000,49.6
1406,05/21,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 22",28h 58m,Premium Economy,107500,55.2
1407,05/31,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on June 1",30h 47m,Premium Economy,107500,49.6
1408,05/19,HND,EWR,6:15 PM," 1:01 PM +1 , Arrives on May 20",31h 46m,Premium Economy,107500,49.6
1409,05/29,HND,EWR,11:55 AM," 11:43 AM +1 , Arrives on May 30",36h 48m,Premium Economy,107500,55.2
1410,05/16,HND,EWR,7:45 PM," 7:47 PM +1 , Arrives on May 17",37h 2m,Premium Economy,107500,49.6
1411,05/11,HND,EWR,7:45 PM," 9:32 AM +1 , Arrives on May 12",26h 47m,Premium Economy,108000,49.6
1412,05/16,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 17",28h 58m,Premium Economy,108000,49.6
1413,05/28,HND,EWR,7:45 PM," 5:50 PM +1 , Arrives on May 29",35h 5m,Premium Economy,108000,55.2
1414,05/18,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Premium Economy,108500,49.6
1415,05/29,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Premium Economy,108500,55.2
1416,05/06,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 7",28h 58m,Premium Economy,108500,49.6
1417,05/29,HND,EWR,11:55 AM, 10:09 PM ,23h 14m,Premium Economy,109000,49.6
1418,05/29,HND,EWR,11:55 AM," 12:31 AM +1 , Arrives on May 30",25h 36m,Premium Economy,109000,49.6
1419,05/10,HND,EWR,7:45 PM," 8:00 PM +1 , Arrives on May 11",37h 15m,Premium Economy,109000,55.2
1420,05/29,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Premium Economy,109500,49.6
1421,05/11,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 12",22h 57m,Premium Economy,109500,49.6
1422,05/21,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 22",28h 58m,Premium Economy,109500,49.6
1423,05/28,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 29",28h 58m,Premium Economy,109500,55.2
1424,05/09,HND,EWR,7:45 PM," 5:00 PM +1 , Arrives on May 10",34h 15m,Premium Economy,109500,55.2
1425,05/16,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Premium Economy,110000,49.6
1426,05/21,HND,EWR,7:45 PM," 9:32 AM +1 , Arrives on May 22",26h 47m,Premium Economy,110000,49.6
1427,05/20,HND,EWR,11:55 AM," 9:32 AM +1 , Arrives on May 21",34h 37m,Premium Economy,110500,49.6
1428,05/31,HND,EWR,11:55 AM," 9:32 AM +1 , Arrives on June 1",34h 37m,Premium Economy,110500,49.6
1429,05/31,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Premium Economy,111000,49.6
1430,05/03,HND,EWR,7:45 PM," 4:00 PM +1 , Arrives on May 4",33h 15m,Premium Economy,111000,55.2
1431,05/03,HND,EWR,7:45 PM," 4:00 PM +1 , Arrives on May 4",33h 15m,Premium Economy,111000,55.2
1432,05/03,HND,EWR,7:45 PM," 4:00 PM +1 , Arrives on May 4",33h 15m,Premium Economy,111000,55.2
1433,05/23,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 24",22h 57m,Premium Economy,111500,49.6
1434,05/28,HND,EWR,7:45 PM," 11:45 AM +1 , Arrives on May 29",29h 0m,Premium Economy,111500,49.6
1435,05/28,HND,EWR,7:45 PM," 1:01 PM +1 , Arrives on May 29",30h 16m,Premium Economy,111500,55.2
1436,05/11,HND,EWR,7:45 PM," 3:25 PM +1 , Arrives on May 12",32h 40m,Premium Economy,111500,55.2
1437,05/10,HND,EWR,11:55 AM," 11:43 AM +1 , Arrives on May 11",36h 48m,Premium Economy,111500,55.2
1438,05/29,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Premium Economy,112000,49.6
1439,05/31,HND,EWR,11:55 AM, 10:09 PM ,23h 14m,Premium Economy,112000,49.6
1440,05/08,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 9",28h 58m,Premium Economy,112000,55.2
1441,05/08,HND,EWR,7:45 PM," 5:50 PM +1 , Arrives on May 9",35h 5m,Premium Economy,112000,55.2
1442,05/31,HND,EWR,11:55 AM," 11:43 AM +1 , Arrives on June 1",36h 48m,Premium Economy,112000,49.6
1443,05/31,HND,EWR,11:55 AM, 6:31 PM ,19h 36m,Premium Economy,112500,49.6
1444,05/14,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Premium Economy,112500,49.6
1445,05/31,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Premium Economy,112500,55.2
1446,05/06,HND,EWR,6:15 PM," 1:02 PM +1 , Arrives on May 7",31h 47m,Premium Economy,112500,49.6
1447,05/06,HND,EWR,6:15 PM," 1:02 PM +1 , Arrives on May 7",31h 47m,Premium Economy,112500,49.6
1448,05/10,HND,EWR,7:45 PM," 5:00 PM +1 , Arrives on May 11",34h 15m,Premium Economy,112500,55.2
1449,05/20,HND,EWR,11:55 AM," 9:32 AM +1 , Arrives on May 21",34h 37m,Premium Economy,112500,49.6
1450,05/31,HND,EWR,11:55 AM, 8:32 PM ,21h 37m,Premium Economy,113000,49.6
1451,05/08,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 9",22h 57m,Premium Economy,113000,49.6
1452,05/10,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 11",22h 57m,Premium Economy,113000,49.6
1453,05/16,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 17",22h 57m,Premium Economy,113000,49.6
1454,05/16,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 17",22h 57m,Premium Economy,113000,49.6
1455,05/18,HND,EWR,11:55 AM," 12:24 AM +1 , Arrives on May 19",25h 29m,Premium Economy,113000,49.6
1456,05/17,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 18",28h 58m,Premium Economy,113000,55.2
1457,05/07,HND,EWR,11:55 AM," 9:32 AM +1 , Arrives on May 8",34h 37m,Premium Economy,113000,49.6
1458,05/07,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Premium Economy,113500,55.2
1459,05/06,HND,EWR,6:15 PM," 6:31 PM +1 , Arrives on May 7",37h 16m,Premium Economy,113500,55.2
1460,05/20,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 21",28h 58m,Premium Economy,114000,55.2
1461,05/24,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 25",30h 47m,Premium Economy,114000,55.2
1462,05/07,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Premium Economy,114500,55.2
1463,05/06,HND,EWR,7:45 PM," 9:32 AM +1 , Arrives on May 7",26h 47m,Premium Economy,114500,49.6
1464,05/06,HND,EWR,7:45 PM," 9:32 AM +1 , Arrives on May 7",26h 47m,Premium Economy,114500,49.6
